% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.164111730e+07 +2.164111730e+07 +2.164144341e+07 +2.164144341e+07 -8.5604e-01 +6.6749e-01 -1.5043e-02 +8.8820e-01 -3.2567e-01 +4.4927e-01 +5.5122e-01 -6.0051e-01 +4.2598e-01 -1.9793e-02 -5.4255e-01 -5.0072e-01 -4.9998e-02 +1.8738e-01 +2.2445e-01 +2.1777e-01 +2.0906e-01 -5.6178e-01 +6.3901e-01 -5.1906e-01
10 +1.532963010e+07 +1.532963010e+07 +1.532995621e+07 +1.532995621e+07 -2.0540e-01 +2.6099e-02 +5.2078e-02 +2.6651e-02 -9.1527e-02 -1.9412e-01 +4.7711e-01 +6.6442e-02 +2.5869e-01 +4.7188e-02 -5.5362e-01 -6.7611e-01 +4.0690e-02 +1.0673e-01 +2.9463e-01 -3.0841e-01 -5.2988e-01 +5.5803e-01 +9.8012e-02 -8.0723e-01
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.080612425e+07 +1.080612425e+07 +1.080607743e+07 +1.080607743e+07 +4.9364e-01 -9.9409e-02 +5.8790e-02 +1.4937e-02 +4.1494e-01 -5.3814e-01 +3.8172e-01 -3.0407e-01 +3.7663e-01 +4.6224e-01 +1.4697e-01 +3.1560e-01 -6.6218e-02 -3.8364e-02 -7.5579e-01 -7.6692e-01 -1.3012e-01 +3.5053e-01 -4.7794e-04 +7.0266e-01
3 +5.147002993e+06 +5.147002993e+06 +5.146956173e+06 +5.146956173e+06 -1.0112e-01 -3.7100e-01 +5.4870e-01 -2.1089e-01 -7.0151e-01 +6.0762e-01 +3.3877e-01 +3.6132e-01 -5.7294e-01 +3.4704e-02 -4.2680e-01 +2.5173e-01 +8.8444e-02 -1.7621e-01 -5.3642e-02 +3.4217e-01 +5.1934e-02 -7.3294e-01 -5.8619e-01 -2.6164e-01
% function evaluation | noise-free fitness - Fopt (-5.563000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523100147e+06 +5.523100147e+06 +5.523044517e+06 +5.523044517e+06 +1.8690e-01 -3.7672e-01 -7.9666e-01 -1.3221e-01 -1.1951e-01 +1.8808e-02 +2.8304e-01 -9.0941e-01 +8.2144e-01 +4.9938e-01 +2.2745e-01 +1.8075e-02 +5.1885e-01 -1.4472e-01 -2.0784e-01 -5.7209e-01 -1.6978e-01 -8.0246e-02 +4.1034e-01 -7.8957e-03
% function evaluation | noise-free fitness - Fopt (3.460000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.607728847e+07 +1.607728847e+07 +1.607732307e+07 +1.607732307e+07 -2.8119e-01 +5.1708e-02 -8.2244e-01 +7.7828e-04 +5.3949e-01 +6.2777e-02 -5.3528e-01 +3.8196e-02 -5.1752e-01 -1.9610e-01 -1.6654e-01 +8.5083e-01 +1.0633e-01 +8.1982e-02 -2.8400e-01 +4.9264e-01 +6.0721e-01 +6.5450e-02 +6.5285e-01 -3.2581e-01
2 +9.039144827e+06 +9.039144827e+06 +9.039179427e+06 +9.039179427e+06 +1.6113e-01 -3.4310e-01 -5.7972e-01 +4.8379e-01 -1.8328e-01 +9.7782e-03 +4.1992e-01 +4.3774e-01 -4.3069e-02 -3.0784e-01 -2.6774e-01 +2.7611e-02 +1.6785e-01 -4.2854e-02 -5.3775e-01 +2.9219e-01 +1.4092e-01 -2.6571e-01 +2.9351e-01 +8.5720e-01
% function evaluation | noise-free fitness - Fopt (8.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.952703261e+06 +5.952703261e+06 +5.952791421e+06 +5.952791421e+06 -7.2694e-01 +5.7793e-01 -8.0436e-01 +4.0256e-01 -1.1173e-01 -2.1164e-01 +1.3242e-01 +1.7535e-01 +1.5123e-01 -6.7550e-01 +1.8170e-01 +4.4974e-01 -5.3910e-01 +2.0340e-01 +6.5506e-02 +5.4402e-01 +6.6095e-01 +7.9414e-03 -4.1617e-01 -8.5212e-01
20 +3.118974652e+06 +3.118974652e+06 +3.119062812e+06 +3.119062812e+06 -5.2472e-01 +1.5306e-01 +1.6244e-01 +8.8450e-01 -7.1896e-01 +9.6568e-03 -2.8510e-01 -5.3031e-02 +1.1421e-01 +7.3185e-02 -7.4924e-02 +7.3296e-02 +3.2209e-01 -9.1798e-02 +2.1454e-01 -4.1977e-01 +2.7029e-01 -8.8565e-01 +4.2496e-01 -4.0175e-02
% function evaluation | noise-free fitness - Fopt (-1.866200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.192894315e+06 +8.192894315e+06 +8.192707695e+06 +8.192707695e+06 -2.9416e-01 +1.0138e-01 +1.1404e-01 +4.8409e-01 -3.0465e-01 -6.2652e-01 +3.8112e-01 -2.2077e-01 +3.5639e-01 -5.1712e-01 -8.8354e-01 +2.3978e-01 +8.6059e-02 +3.2868e-01 -3.6888e-02 -2.3682e-01 -3.0910e-01 +9.6455e-02 -5.4490e-01 +1.1777e-01
